text,humor
Haiti election postponed over security concerns: AFP ,True
U.S. 'hopes' Saudi Arabia may reopen Tehran embassy ,True
Spain's Rajoy declines to seek confidence of parliament ,True
IMF's Lagarde seeks second term as managing director of the International Monetary Fund:  ,True
Kerry says effort and good faith could lead to lifting of sanctions on Russia:,True
U.S. military urges 'decisive action' against Islamic State in Libya ,True
Freed Washington Post journalist Rezaian headed to U.S. -  ,True
Sarkozy draws presidential election spotlight with book ,True
Saudi-backed Syrian opposition rules out talks before end to Russian air raids:  ,True
Pentagon chief says Turkey could do more in fight against IS ,True
"U.S. military says two more civilians killed, four hurt in air strikes ",True
Argentina's Macri hopes for creditor deal early in 2016:  ,True
North Korea detains U.S. student on New Year trip for 'hostile act':  ,True
"Czech MEP, arrested in Swiss bank case, dies in Prague ",True
"Hungary's Orban urges fence between Greece and Macedonia, Bulgaria ",True
Carter - U.S-led coalition needs to take back Mosul and Raqqa:  ,True
Greek farmers rail against Tsipras as taxes loom ,True
Rival camps bicker over teams for Syria peace talks:  ,True
"In Spain, left-wing coalition gains ground as king ends talks:  ",True
Syrian opposition rules out indirect talks before goodwill steps:  ,True
Belgian court orders release of Paris attacks suspect ,True
Mexico speeding efforts to ensure 'Chapo' extradited: president ,True
Syria opposition rules out talks before end to air raids ,True
Russia voices anger at U.S. treatment of honorary consuls ,True
Freed Washington Post journalist Rezaian headed to U.S.: statement ,True
U.S. Vice President Biden chides Turkey over freedom of expression ,True
Freed Washington Post journalist Jason Rezaian headed home to the U.S. - statement  ,True
Poland clouds NATO's nuanced Russia plan ,True
Kerry says effort and good faith could lead to Russian sanctions lifting ,True
U.S. wants U.N. to raise refugee aid by a third to $13 billion:  ,True
At least 42 migrants drown as boats capsize off Greek islands ,True
U.S.-led coalition needs to take back Mosul and Raqqa: Carter ,True
Kremlin rejects media report Putin envoy asked Syria's Assad to step down - Tass:  ,True
"At least 42 migrants, including 17 children, drowned when their boat capsized off a Greek island: Coastguard",True
"With just days to go, rival camps bicker over who should be invited to Syria peace talks:  ",True
Mauricio Macri is the first Argentine president to join Davos in more than a decade.  ,True
"Five years on, unrest is testing the 'Arab Spring' model country Tunisia:  ",True
Islamic State claims responsibility for Cairo attack that killed nine ,True
"Islamist gunmen set off bombs and stormed a Somali beach restaurant, killing 17:  ",True
Israeli MPs oppose eviction of Jewish settlers from West Bank homes ,True
Wife of U.S. pastor freed after years of Iran imprisonment hopes to rebuild their marriage:  ,True
"Texts, Internet, social networks are 'gift of God' if used wisely: Pope Francis ",True
"Five years on, unrest tests 'Arab Spring' model Tunisia ",True
U.S. steps up talks on making Hawaii missile test site operational - sources.  ,True
John Kerry: People don't fly to Davos to celebrate the status quo. None of you are here for that. ,True
The deadly Islamist attack at a Somali beachside restaurant.  ,True
China jails rights activist on spying charges as crackdown widens ,True
"Poland is to permanently host 1,000 British troops from 2017:  ",True
"In Spain, left-wing coalition seen more likely as king ends talks ",True
"India, France haggle over $9-billion warplane deal in run-up to Hollande visit ",True
At least eight migrants including two children drown in sinking off Greek island:  ,True
Senior Pakistani Taliban commander vows more school attacks in  ,True
Gunmen seize weapons in armory raid in Burkina Faso ,True
Russia to strengthen military in response to NATO expanding drills: agencies ,True
U.N. diplomats urge Burundi dialogue as rebels raise stakes ,True
South Korea's Park seeks 5-party talks on North's nuclear program  ,True
"Don't read too much into military drills, China says after Taiwan alarm  ",True
Aviation giants tread carefully in test case for post-sanctions Iran ,True
Five children hurt in school attack in southeast Turkey blamed on PKK ,True
"Laos PM, party boss set for political exit after congress vote ",True
Pakistan Taliban commander vows more school attacks in video ,True
Iraq to start Mosul offensive against IS in first half of 2016: Minister ,True
French PM says refugee crisis threatening idea of EU: BBC ,True
World Islamic body backs Saudi stance in Iran spat ,True
Japan lifts nuclear sanctions on Iran  ,True
At least eight migrants drown in sinking off Greek island ,True
Twelve Marines declared dead after helicopter crash off Hawaii  ,True
North Korea says detains U.S. student for 'hostile act' ,True
Islamist gunmen kill 17 in Somalia beach restaurant attack ,True
U.S. Navy's Fort Worth LCS ship suffers gear damage in Singapore ,True
"Murder rate climbs in Mexico, while other crimes fall  ",True
Modi may bet on old faces and new to regain winning ways  ,True
Myanmar to release political prisoners before power transfer ,True
Militant attacks in Asia inject new urgency into U.S. bomb training  ,True
"Wife of U.S. pastor imprisoned in Iran hopes to reunite, rebuild marriage  ",True
"Obama, Merkel discuss aid for Syrian refugees: White House ",True
U.N. draft calls for 12-month mission to verify Colombia peace deal ,True
"Vice President Biden, Iraq's Abadi discuss Turkish troop issue: White House ",True
U.S. tightens visa waiver rules for visitors after Paris attacks ,True
"Fearing genocide, ex-Burundi presidents plead for U.N. troops ",True
Former U.S. Marine held in Iran arrives home ,True
Obama promises Merkel to 'substantially' support refugee efforts: Berlin ,True
Iran-linked groups focus of Baghdad kidnapping probe: U.S. sources:  ,True
Three migrants die in Lesbos from hypothermia after icy sea crossing ,True
"With days to go, rival camps bicker over teams for Syria peace talks ",True
U.S. gives troops broader order to strike Islamic State in Afghanistan ,True
Brussels urges more migration within EU as Britain resists ,True
Yemen oil port fire from Saudi-led air strike kills at least nine ,True
"Islamists bomb, storm restaurant in Somali capital ",True
"U.N. agency eyes 50,000 Somalis returning from Kenyan camp ",True
Kerry believes 2016 will see Islamic State 'seriously dented' ,True
Three people killed in Cairo blast ,True
Pope tells Davos elite: Consider your role in creating poverty:,True
Israel demolishes EU structures and says it will seize West Bank land:  ,True
Thousands of people are protesting in Moldova after new PM is hastily sworn in at midnight:  ,True
Denmark considers moving migrants to camps outside cities:   ,True
Sudanese refugee who walked through Channel Tunnel will face UK trial:  ,True
Pakistan attack raises tough question: should teachers shoot back?  ,True
Iraqi PM doubts any Iranian link with three missing Americans:  ,True
French PM says Brexit would be tragedy:,True
"Some 200,000 at risk in Turkey's fight against Kurdish militants: Amnesty -  ",True
"With symbolic handshake at Davos, Cyprus leaders ask elite to back peace:",True
Saudi-Iran dispute jeopardizes Yemen peace talks ,True
Gang warfare in El Salvador pushes death rate to record ,True
World chess champion Garry Kasparov forecasts bloody regime change in Russia.  ,True
"From Dakar to N'Djamena, hotels boost security after Burkina attack ",True
Iraq prime minister doubts any Iranian link to three missing Americans ,True
Dreadlocks and poets herald new face of Spanish parliament:  ,True
UK inquiry says Russia's Putin 'probably' approved London murder of ex-KGB agent Litvinenko:  ,True
"Wall Street weighs into Britain's EU referendum: Goldman, JPMorgan back 'in' campaign ",True
Taliban warns TV station staff not to promote immorality after attack ,True
Ukraine investigates Coca-Cola and Pepsico over Crimea map row: MP ,True
Turkish PM says no role for 'terrorist groups' in Syria talks ,True
"Europe has two months to address refugee crisis, EU at risk: Swedish PM ",True
"Arab, Kurdish forces to get more support to fight Islamic State: Hollande ",True
U.S. leads 16 strikes against Islamic State: statement ,True
Israel confirms it plans to seize a large tract of West Bank land:  ,True
Ecuador asks Sweden to submit new application over questioning of Wikileaks founder Assange:  ,True
Seehofer says Germany must control its borders if EU can't ,True
Kerry says there will be no 'fundamental delay' in Syria talks ,True
On the U.S. end of the Iran prisoner deal there were final-hour doubts and delays:  ,True
"UPDATE: UK Interior Minister says Interpol notices, European arrest warrants in place for two main suspects of Litvinenko murder",True
UPDATE: UK Interior Minister May says deeply disturbing that Russian state probably involved in Litvinenko murder. ,True
A 'DiCaprio' ultimatum for energy bossses?  ,True
"French PM says Brexit would be tragedy, hopes for progress in February ",True
Does the idea of President Trump scare you? We asked around at WEF16. Live coverage here:  ,True
Belgium detains two suspects in Paris attacks probe:  ,True
Litvinenko murder suspect Lugovoy calls UK inquiry accusations 'absurd':  ,True
Israel confirms it plans to seize West Bank land ,True
Dutch PM says Europe has 6-8 weeks to get grip on refugee crisis ,True
Putin probably approved London murder of ex-KGB agent Alexander Litvinenko: British inquiry.  ,True
Putin probably approved London murder of Litvinenko: British inquiry ,True
"Chinese flood Taiwan president-elect's Facebook, demanding return to China  ",True
Vladimir Putin probably approved operation to kill ex-KGB agent Alexander Litvinenko in London in 2006 – UK inquiry,True
Filipinos plan second protest trip to islands disputed with China ,True
JPMorgan to make donation to UK's pro-EU campaign: Sky ,True
Haiti in talks to delay Sunday presidential runoff after protests  ,True
U.S. offers Turkey technology to block Islamic State at Syria border ,True
Thai authorities arrest four activists over attempted protest ,True
"On U.S. end of Iran prisoner deal, doubts and delays in final hours ",True
Militants attack near Libya's Ras Lanuf oil terminal: sources ,True
Tokyo goes for broke in Okinawa poll at U.S. airbase city  ,True
China military reports landing drills days after Taiwan election ,True
China's Xi offers support to Egypt ahead of uprising anniversary  ,True
"Mexico, Central American countries OK plan for stranded Cubans  ",True
U.N. council votes to reduce Ivory Coast peacekeepers  ,True
Vatican says British exit from EU would weaken Europe: media report  ,True
Britain drafting U.N. resolution to set up Colombia mission: envoys  ,True
Hague prosecutors seek trial of Lord's Resistance Army ex-commander ,True
"China busts child trafficking ring, recovers 15 infants: Xinhua ",True
Source says 'Affluenza' teen to drop fight against Mexico deportation:  ,True
France acts to secure road above Calais refugee 'jungle' ,True
Reform uncertainty in Vietnam after PM left off leadership nominations ,True
Bankers say end of loose monetary policy era has fueled volatility:,True
Brazil President called as witness in bribery investigation ,True
VIDEO. The Exchange: Garry Kasparov forecasts bloody regime change in Russia. Watch -  ,True
"Syria talks may not start on Jan. 25, 'pressure, momentum' needed: U.N. envoy ",True
Ecuador says Assange will answer Sweden's questions in days ,True
Ukraine plans new diplomatic push to recover Crimea: Finance Minister ,True
"U.S. senator was told of link between Iran sanctions, prisoners ",True
"Finland, Norway bridle at migrant flows from Russia ",True
Recent strike targets Mosul 'cash collection point': U.S. military ,True
"Suicide bomb in Afghan capital targets journalists, killing seven people:  ",True
Families return to Damascus suburb under local ceasefire: monitor ,True
"In a reversal, Cuba tries price controls to tame food inflation ",True
Magnitude 6.1 earthquake jolts central China ,True
"As Venezuela's economy sinks, smuggling soars to unprecedented levels:  ",True
"Ten wounded, including opposition politicians, in southeast Turkey shooting ",True
"Militants storm Pakistan university, killing at least 20:  ",True
"Unlikely outsider Juppé is threat to Sarkozy, Hollande's 2017 election bids ",True
Russian bombs take toll in Syria as Islamic State under pressure ,True
"Iran's Khamenei suggests wants only conservative election candidates, hinting at rift with Rouhani ",True
Dutch arrest 10 men suspected of using Bitcoin to launder money:  ,True
Apple seeks nod to open India stores:  ,True
Kurds waging campaign to uproot Arabs in north Iraq according to Amnesty report:  ,True
Marijuana Inc. eyes Mexico as drug liberalization looms ,True
ISIS media outlet confirms death of 'Jihadi John':  ,True
Plan to slash asylum claims in Austria:  ,True
Red doors are becoming targets in this English town:  ,True
Al Qaeda attack dents Burkina Faso's hopes of recovery ,True
Militant who claimed responsibility for Indian base attack warns Pakistan against crackdown ,True
Iran's Revolutionary Guards are destined to become still richer now sanctions lifted:  ,True
"Limiting German refugee intake not unethical, president says ",True
Militants kill at least 19 as they storm Pakistan university:  ,True
"Ferries stay docked, farmers empty milk churns in Greek pension protests ",True
"Singapore says arrests 27 Bangladeshi Islamists, deports 26:  ",True
"Suicide bombing in Afghan capital, near Russian embassy: police. ",True
Oil slump rocks markets again in historic equity rout:  ,True
"About 3,500 people are being held as slaves by Islamic State in Iraq: U.N. report.  ",True
Smuggling soars as Venezuela's economy sinks ,True
"Loud explosion in Afghan capital, near Russian embassy: police ",True
Israel charges Palestinians it says were recruited by Hezbollah ,True
Austria announces plan to slash asylum claims ,True
Winter brings new dangers for migrants crossing frozen Balkan peninsula ,True
Egypt: who's afraid of January 25? ,True
Why Egyptian authorities are frightened about January 25:  ,True
"EU border checks would cost 3 billion euros a year in lost business, says Juncker.  ",True
Islamic State says two of the assailants in recent Paris attacks are from Iraq:  ,True
"Khamenei praises arrest of U.S. sailors, condemns Saudi embassy attack ",True
Israel plans to seize West Bank farmland: Army Radio ,True
Islamic State says two assailants in Paris attacks are from Iraq ,True
Draft constitution for army-run Thailand 'strong medicine' ,True
British police question boy who spelled 'terrorist' by mistake ,True
Americans who disappeared in Baghdad were kidnapped by Iran-backed militia: sources.  ,True
"Militants go on a shooting rampage at a Pakistan university, killing at least 19:  ",True
UK's Fallon says disturbed by Russian air strikes in Syria ,True
Syria's opposition says cannot attend talks if third party joins ,True
Saudi Arabia's deafening silence over the lifted Iran sanctions.  ,True
Lebanon speaker says Christian tie-up not enough to secure presidency: paper ,True
Red doors mark out asylum seekers' houses in English town: report ,True
Myanmar arrests leader of Saffron Revolution on immigration charges: media ,True
Islamic State media outlet confirms the death of 'Jihadi John':  ,True
EU should fulfil promises in three billion euro migrant deal: Turkey's EU minister ,True
Support for Merkel dips further on German refugee fears ,True
Official estimates as many as 40 dead - 19 confirmed - after militants go on a rampage at a Pakistani university ,True
Amnesty says Kurds conduct campaign to uproot Arabs in north Iraq ,True
"U.S., Chinese officers encouraged by use of rules for ship meetings  ",True
China offers support for Yemen government as Xi visits Saudi Arabia  ,True
Three gunmen attack university in northwest Pakistan: local media ,True
Britain to send thousand troops to Poland for exercises  ,True
"Argentina, citing emergency, authorizes force against drug flights  ",True
Military chiefs gather in Paris to bolster Islamic State fight  ,True
China accuses detained Swede of fabricating information ,True
China jails former party chief of Xinjiang's capital for graft ,True
North Korea nuclear test did not increase technical capability: U.S.  ,True
Islamic state frees 270 of 400 people it kidnapped from Syria's Deir al-Zor ,True
"Colombia, FARC rebels to ask U.N. to monitor any disarmament:  ",True
"Royalty join forces with Shakira, Messi to promote U.N. global goals ",True
Authorities still looking for three attackers from Burkina al Qaeda assault: ttp://reut.rs/1SuAI9W ,True
Nigerian army chief says military acted appropriately in Shi'ite sect raids ,True
"Venezuela Congress plans to investigate PDVSA, China loans ",True
Islamic state media outlet confirms 'Jihadi John' is dead: SITE ,True
"Iran's elite Guards to gain regional, economic power in post-sanctions era ",True
U.N. seeks $1.3 billion in humanitarian funding for South Sudan ,True
Islamic State media outlet confirms 'Jihadi John' is dead.,True
Taiwanese party official says transparent China relations a priority ,True
Jail to jihad: The Indonesian prison system that breeds militancy.  ,True
"Americans missing in Baghdad kidnapped by Iran-backed militia: U.S., Iraqi sources ",True
Saudi Arabia warns against 'nefarious activities' by Iran ,True
Biden pledges faster U.S. approval for cancer drug cocktails at Davos2016 :  ,True
Three attackers from Burkina al Qaeda assault still at large ,True
Yemeni man pleads guilty in U.S. to supporting al Qaeda ,True
Freed U.S. prisoner popped champagne on leaving Iranian air space ,True
"Obama, Erdogan speak by phone, vow cooperation against terrorism: sources ",True
"Two dead in suspected Yemen drone strike, coalition orders ships out ",True
"India must strengthen planned law to protect transgender people, says rights group ",True
Take it easy and look back over the life of Glenn Frey of the Eagles: 1948 - 2016  ,True
Following the footsteps of the suspected ringleader of last November's Paris attacks:  ,True
Jailed journalists in Turkey say arrest aimed at gagging press ,True
Human rights group says scores of Syrian government forces killed fighting Islamic State:  ,True
"Leaders to make joint appeal for peace at special WEF16 session - ""Reuniting Cyprus""  ",True
Iran says it will resist any plan to restrain its oil output:  ,True
Apple's Tim Cook opposes court order to unlock iPhone.,True
Futures rise as oil gains hold steady:  ,True
Obama tells GOP senators: 'Do your job':  ,True
"Bombardier to cut jobs, signs with Air Canada for 75 CSeries jets:  ",True
"U.S. housing starts, building permits fall in January ",True
Apple to FBI: No backdoors -  ,True
Airbus to keep border security unit in defense electronics sale ,True
Soccer radio deals in the U.S. put spotlight on FIFA's bidding process:  ,True
Apple CEO Tim Cook opposes court order to help FBI unlock iPhone:  ,True
Apple CEO opposes court order to help FBI unlock iPhone ,True
Iran signals tough stance in oil producers' talks ,True
"China promises economic stability as G20, parliament loom  ",True
"Apple's Cook: While we believe FBI's intentions are good, it would be wrong for government to force us to build a backdoor into our products",True
Insight - Slumbering Pakistani steel giant shows why state sell-offs are stalled  ,True
Insight - Lost in translation: Wal-Mart stumbles hard in Brazil  ,True
"Asian shares consolidate, oil swings higher  ",True
Apple ordered to aid FBI in unlocking California shooter's phone  ,True
Obama scolds Senate Republicans for Supreme Court threat  ,True
Paulson slashed bullish gold bets before prices rocketed  ,True
 Brazil could waive U.S. dollar to bolster Iran trade - minister ,True
Asia shares take breather as mood calms a little ,True
Slumbering Pakistani steel giant shows why state sell-offs are stalled ,True
Obama says Republican campaign rhetoric troubling to outside world ,True
Contaminated Flint water among most expensive in the U.S.: report ,True
Obama says will nominate someone 'indisputably' qualified for Supreme Court ,True
"Cruz tax plan would slash U.S. revenue, favor wealthy: analysis ",True
Trial of man accused of being 'Grim Sleeper' serial killer set to begin:  ,True
U.S. Coast Guard hearings to probe El Faro sinking in hurricane:  ,True
China warns of 'serious consequences' after D.C. plaza named for pro-democracy dissident:  ,True
Republican presidential candidate Cruz proposes military boost ,True
"Saudis and Russia agree oil output freeze, but Iran still an obstacle:  ",True
Former U.N. chief Boutros Boutros-Ghali dies aged 93:  ,True
Trial of Los Angeles' alleged 'Grim Sleeper' serial killer set to begin ,True
"Merkel warns against border closures, says to fight for EU-Turkey plan:  ",True
Three U.S. citizens who were kidnapped in Baghdad last month have been released: ,True
"U.S., Cuba sign pact to restore scheduled flights: U.S. Dept of Transportation ",True
How is a new U.S. Supreme Court justice chosen? Find out with our factbox:  ,True
"Oil output freeze, who's in?  ",True
"Fed to hike twice in 2016, undeterred by external risks: Reuters poll",True
 Four Americans in Bahrain have been released: lawyer,True
"Anglo American to sell iron ore unit, profits plunge:  ",True
Greece says four of five migrant registration centers ready  ,True
Technology stocks selloff may turn IPO chill into IPO freeze  ,True
"Bank of Japan launches negative rates, already dubbed a failure by markets ",True
China January new yuan loans climb to record high in seasonal surge ,True
Asian shares extend gains as investor fears ease  ,True
Obama starts work to pick Supreme Court justice amid political 'bluster'  ,True
"Sheeran bests Lamar for Grammy song of the year, Rihanna cancels  ",True
"Bieber, Sheeran win first Grammys, Kendrick Lamar leads early winners ",True
Asian shares seen consolidating as investor fears ease ,True
Obama has started work to pick Supreme Court justice: White House ,True
Turkey vows 'harsh reaction' as missiles hit Syria town ,True
Expert asks U.N. to notify Kim Jong Un he may be investigated for crimes against humanity:  ,True
Journalists group confirms four U.S. journalists detained in Bahrain: ,True
Pope courts indigenous Mexicans as Catholic fervor fades ,True
Why the foreclosure crisis has made it hard for Clinton and Sanders to reach Nevada voters:  ,True
At least 23 civilians killed as missiles hit three hospitals and a school in Syrian towns:  ,True
"Vast winter storm targets East Coast, hundreds of flights canceled ",True
Four Americans held in Bahrain as the island marks the anniversary of Arab Spring protests: ,True
Jeb Bush to get a hand from brother George W. in South Carolina ,True
Oil extends rally on prospects OPEC could act to counter low prices:  ,True
Obama urges Russia to stop bombing 'moderate' Syria rebels:  ,True
"Foreclosure crisis snarls Clinton, Sanders' efforts to reach Nevada voters:  ",True
Supreme Court fight gives Democrats fuel to regain Senate control:  ,True
Virgin Atlantic turns flight back to UK after laser incident ,True
Republicans gear up for Supreme Court battle after Scalia's death:  ,True
New York police investigate woman's claim of assault by Eliot Spitzer: source  ,True
ECB in talks with Italy over buying bundles of bad loans  ,True
"Asia shares mostly firm, China sets yuan higher  ",True
"Japan economy shrinks more than expected, highlights lack of policy options  ",True
Israel says its forces shot dead five Palestinian assailants ,True
Record-setting cold chills U.S. Northeast on Valentine's Day ,True
Volkswagen managers were notified about diesel probe in May 2014: sources ,True
Fed's 'dot plot' looks increasingly out of touch on rates ,True
Germany wants to introduce random emissions tests on cars ,True
Reaction to death of Supreme Court Justice Scalia  ,True
Obama says he will nominate Justice Scalia's successor in due time:  ,True
"A look back at Antonin Scalia's words on critics, politics and Roe v. Wade.  ",True
Political leaders and presidential candidates react to news of Scalia's death:  ,True
Showdown between Obama and Republican-controlled Senate looms over Scalia's replacement:  ,True
 President Obama intends to nominate successor for Scalia on Supreme Court,True
"Justice Scalia, conservative icon, dead at 79:  ",True
" Justice Scalia was an ""extraordinary individual and jurist, admired and treasured by his colleagues"": Chief Justice Roberts",True
Justice Scalia has died at 79:  ,True
U.S. Supreme Court Justice Scalia dead: Texas governor ,True
Justice Scalia dead: San Antonio Express-News  ,True
Bryant soaks up warm farewell from frigid outpost ,True
"Dangerous cold grips northeast U.S., could break Valentine's Day records ",True
"More than 5,000 pregnant women in Colombia have Zika virus: government ",True
Trump's profanity may be fodder for rivals at Republican debate ,True
Market turmoil could hold back euro zone inflation: ECB's Coeure ,True
China central bank: speculators should not dominate sentiment  ,True
Twitter says Dorsey continues to forego direct compensation  ,True
"Senate passes 'provocative' China bill, Cruz lifts nominee holds  ",True
 Boeing nears decision to self-fund more F/A-18 fighters  ,True
"Apple to launch new iPhone, iPad in March: 9to5mac ",True
Zika link to birth defects could be proven within weeks: WHO ,True
"After 1,000-year split, pope and Russian patriarch embrace in Cuba:  ",True
Tougher lending standards pose risk to outlook for Fed ,True
Young blacks more open to Bernie Sanders' White House bid ,True
"U.S., UK likely to charge multiple banks in Libor rigging: WSJ ",True
 Immigrants arrested in U.S. raids say were misled on right to counsel ,True
Two teenage girls dead in shooting at Arizona high school: ,True
 Two 15-year old girls dead in shooting at Arizona high school: police,True
Authorities to sweep Oregon wildlife refuge for explosives after armed standoff:  ,True
"House backs tighter North Korea sanctions, sends bill to Obama ",True
"Two people shot at a high school in Glendale, Arizona: ",True
Delayed ceasefire lets Russia keep bombing:  ,True
Legionnaires' outbreak near Flint discussed ahead of public notice: report ,True
Two wounded in shooting at Arizona high school: police ,True
From a river town in Slovenia to the White House?  ,True
U.S. core retail sales rebound solidly in January ,True
Clinton and Sanders go after minority votes -  ,True
Authorities to sweep Oregon wildlife refuge after armed standoff ,True
Brexit - What are the key areas of debate? Here's a rundown:  ,True
FIFA election heats up as rivals slam Infantino World Cup plan  ,True
Asian shares slip as bank fears add to global gloom  ,True
"Crude prices jump nearly 6 percent, but outlook still bleak  ",True
Kremlin critic Navalny files lawsuit citing Reuters investigation against Putin:  ,True
Low U.S. jobless claims underscore labor market strength ,True
What's behind the global stock market selloff? ,True
Drug cartel battle kills 52 in northeastern Mexican prison:  ,True
"LIGO has found gravitational waves. Understanding what that means: 
",True
Standoff at wildlife refuge in Oregon officially over: FBI ,True
Fed's Yellen sticks to her guns as market rout worsens:  ,True
Congress approves permanent Internet access tax ban ,True
 Air Force Major General James Martin has recovered after fainting during Pentagon press briefing. ,True
Judge to State Dept: finish Clinton email release this month ,True
Three of last four occupiers surrender at Oregon wildlife refuge ,True
"LIGO has found gravitational waves - but what are they? 
",True
52 people killed in Mexican prison riot: state governor ,True
U.S. stock indexes plummet as investors are spooked by the health of the global economy:  ,True
U.S. jobless claims fall back to near cycle lows:  ,True
Einstein's gravitational waves detected in scientific milestone ,True
"As market rout continues, Yellen sticks to her guns ",True
NATO launches sea mission against people-smugglers ,True
Donors urge Clinton to sharpen message ahead of debate with Sanders:  ,True
Back to its roots: how Zika may threaten Africa ,True
Kurdish forces said to take air base near Turkish border ,True
" Jobless claims fall to 269,000 for latest week",True
'We're not leaving without our weapons' - the latest from the Oregons tandoff :  ,True
"Justice Dept. sues Ferguson, Missouri, to force police reforms:  ",True
Crowded insurance industry becomes latest casualty of oil slump  ,True
"Twitter's CEO making big product changes, but users not wowed  ",True
FBI moves in on last four occupiers at Oregon wildlife refuge  ,True
FBI moving in on last four occupiers at Oregon wildlife refuge: report ,True
"Robert Kennedy assassin, Sirhan Sirhan, denied parole: official ",True
"U.S. can still hit climate goals despite Supreme Court pause, White House says ",True
Justice Department sues Ferguson over police reforms:  ,True
Yahoo announces first round of layoffs as it trims 15 percent of workforce ,True
"U.S. Justice Department sues Ferguson, Missouri over police reform ",True
Ferguson says wants to negotiate Justice Dept. reforms ,True
Twitter disappoints investors again as user growth stalls:  ,True
" Justice Department will file lawsuit against Ferguson, Missouri to enforce police reform plan",True
Ohio House passes bill to deny funds to Planned Parenthood ,True
Twitter user growth stalls in fourth quarter ,True
"Despite carbon ruling, White House says U.S. can meet climate deal goals ",True
"Artificial intelligence, a designated driver? Read more:  ",True
Major German carmakers recall U.S. vehicles in latest move of long-running safety crisis:  ,True
"Republicans Christie, Fiorina to quit White House bids ",True
 Carly Fiorina ends 2016 White House race - Facebook post ,True
New Jersey Gov. Christie drops 2016 Republican presidential bid: aide ,True
Chris Christie drops 2016 Republican presidential bid: aide.  ,True
 New Jersey Governor Chris Christie ending presidential campaign: Senior aide ,True
'No major alarm signals' - How investors reacted to Yellen:  ,True
 U.S. agrees with Google that a car's driver doesn't have to be human.  ,True
Yellen says the Fed isn't likely to reverse course on rates - despite risks:  ,True
This is the millennial car buying shift - as told by Toyota:  ,True
 More than 60 people killed in suicide bombings in northern Nigeria - officials,True
"In crucial vote, Hillary Clinton fails to rally women to her history-making bid ",True
" Estimated 50,000 people displaced by upsurge in Syria war, mainly in northern areas of Aleppo province: Red Cross",True
Sanders courts U.S. black vote after coasting to New Hampshire win:  ,True
Fed's Yellen says global risks could pose U.S. growth threat:  ,True
A breakfast in Harlem underscores key challenge for White House hopeful Sanders:  ,True
Republican N.J. Governor Christie to end 2016 presidential bid: Fox ,True
 Chris Christie plans to drop out of presidential race: TV networks,True
Wall St. opens higher after Yellen comments:  ,True
Turkey's Erdogan chastises U.S. over support for Syrian Kurds ,True
Fed's Fischer says worried by emergency credit reporting rules:  ,True
 Probe into German train crash is focussing on human error by signals controller - source involved in investigation.,True
Why the WHO may not survive as it is for another decade:  ,True
Fed's Yellen cites global risks but says U.S. should motor through ,True
"Airbag problems cause VW recall of 680,000 brand cars in U.S.:  ",True
Trump serves notice to those who refuse to take his 2016 White House campaign seriously:  ,True
"VW recalls 680,000 brand cars in U.S. over airbag problems ",True
Twitter results need to wow to reassure investors:  ,True
Yellen faces tough sell on Fed rate hikes in Congress:  ,True
Dollar struggles as Yellen eyed for direction:  ,True
European banks face sell-off more savage than 2008:  ,True
"Zika, disease of the poor, may not change abortion in Brazil ",True
Rapidly aging Thailand tells businesses to hire more elderly  ,True
"Oil prices rebound from sharp selloff, more volatility expected  ",True
"Asia stocks drop as banking sector concerns smoulder, yen stands tall  ",True
Trump and Sanders take New Hampshire by storm:  ,True
" In boost to self-driving cars, U.S. tells Google computers can qualify as drivers  ",True
Supreme Court blocks Obama carbon emissions plan  ,True
" Bernie Sanders: ""We have sent a message that will echo from Wall Street to Washington."" ",True
 Hillary Clinton congratulates Bernie Sanders on stage after losing New Hampshire primary. ,True
 We are on the ground with Bernie Sanders and he is about to take the stage for his victory speech. ,True
Obama proposes $4.1 trillion spending plan in final White House budget:  ,True
Ex-drug CEO Shkreli is being sued over his $2 million Wu-Tang Clan album:  ,True
"Daimler is recalling 840,000 vehicles in the U.S. over airbag concerns. Find out more:  ",True
FBI director says investigators unable to unlock San Bernardino killer's phone content:  ,True
"Daimler recalls 840,000 vehicles in U.S. for airbag concerns ",True
More Americans quitting jobs as labor market strengthens ,True
Hawaii's Big Island declares state of emergency over dengue fever infections:  ,True
What do Trump and Sanders have in common? They're both looking for a lift in New Hampshire:  ,True
Hearing on 'Serial' murder case wraps up in Baltimore ,True
 China detects first imported Zika case - Xinhua news agency,True
'Homegrown' terrorist attacks are a top security threat this year: U.S. intelligence chief.  ,True
U.S. intelligence chief warns of 'homegrown' security threat ,True
Martin Shkreli is being sued over his $2 million Wu-Tang Clan album:  ,True
Shkreli is sued over his $2 million Wu-Tang Clan album ,True
Iraqi forces make gains against Islamic State east of Ramadi ,True
Rubio needs strong New Hampshire showing to rebut debate critics ,True
Brazilian studies aim to unravel Zika's link to birth defects ,True
Obama lays out 2017 spending priorities in final White House budget  ,True
Hong Kong riot police fire warning shots in clash with street vendors  ,True
Global stocks dumped for safe havens as bank fears flare  ,True
Now it is Tesla's turn to confront the bears  ,True
U.S. judge again denies Texas request to bar Syrian refugees ,True
"National Security Agency merging offensive, defensive hacking operations ",True
Find out why ISIS is cutting salaries:  ,True
Verizon enlists AOL CEO to explore Yahoo deal: Bloomberg ,True
Trump versus Jeb in New Hampshire on day before crucial primary ,True
