text,humor
Israel charges Palestinians it says were recruited by Hezbollah ,False
Austria announces plan to slash asylum claims ,False
Winter brings new dangers for migrants crossing frozen Balkan peninsula ,False
Egypt: who's afraid of January 25? ,False
Why Egyptian authorities are frightened about January 25:  ,False
"EU border checks would cost 3 billion euros a year in lost business, says Juncker.  ",False
Islamic State says two of the assailants in recent Paris attacks are from Iraq:  ,False
"Khamenei praises arrest of U.S. sailors, condemns Saudi embassy attack ",False
Israel plans to seize West Bank farmland: Army Radio ,False
Islamic State says two assailants in Paris attacks are from Iraq ,False
Draft constitution for army-run Thailand 'strong medicine' ,False
British police question boy who spelled 'terrorist' by mistake ,False
Americans who disappeared in Baghdad were kidnapped by Iran-backed militia: sources.  ,False
"Militants go on a shooting rampage at a Pakistan university, killing at least 19:  ",False
UK's Fallon says disturbed by Russian air strikes in Syria ,False
Syria's opposition says cannot attend talks if third party joins ,False
Saudi Arabia's deafening silence over the lifted Iran sanctions.  ,False
Lebanon speaker says Christian tie-up not enough to secure presidency: paper ,False
Red doors mark out asylum seekers' houses in English town: report ,False
Myanmar arrests leader of Saffron Revolution on immigration charges: media ,False
Islamic State media outlet confirms the death of 'Jihadi John':  ,False
EU should fulfil promises in three billion euro migrant deal: Turkey's EU minister ,False
Support for Merkel dips further on German refugee fears ,False
Official estimates as many as 40 dead - 19 confirmed - after militants go on a rampage at a Pakistani university ,False
Amnesty says Kurds conduct campaign to uproot Arabs in north Iraq ,False
"U.S., Chinese officers encouraged by use of rules for ship meetings  ",False
China offers support for Yemen government as Xi visits Saudi Arabia  ,False
Three gunmen attack university in northwest Pakistan: local media ,False
Britain to send thousand troops to Poland for exercises  ,False
"Argentina, citing emergency, authorizes force against drug flights  ",False
Military chiefs gather in Paris to bolster Islamic State fight  ,False
China accuses detained Swede of fabricating information ,False
China jails former party chief of Xinjiang's capital for graft ,False
North Korea nuclear test did not increase technical capability: U.S.  ,False
Islamic state frees 270 of 400 people it kidnapped from Syria's Deir al-Zor ,False
"Colombia, FARC rebels to ask U.N. to monitor any disarmament:  ",False
"Royalty join forces with Shakira, Messi to promote U.N. global goals ",False
Authorities still looking for three attackers from Burkina al Qaeda assault: ttp://reut.rs/1SuAI9W ,False
Nigerian army chief says military acted appropriately in Shi'ite sect raids ,False
"Venezuela Congress plans to investigate PDVSA, China loans ",False
Islamic state media outlet confirms 'Jihadi John' is dead: SITE ,False
"Iran's elite Guards to gain regional, economic power in post-sanctions era ",False
U.N. seeks $1.3 billion in humanitarian funding for South Sudan ,False
Islamic State media outlet confirms 'Jihadi John' is dead.,False
Taiwanese party official says transparent China relations a priority ,False
Jail to jihad: The Indonesian prison system that breeds militancy.  ,False
"Americans missing in Baghdad kidnapped by Iran-backed militia: U.S., Iraqi sources ",False
Saudi Arabia warns against 'nefarious activities' by Iran ,False
Biden pledges faster U.S. approval for cancer drug cocktails at Davos2016 :  ,False
Three attackers from Burkina al Qaeda assault still at large ,False
Yemeni man pleads guilty in U.S. to supporting al Qaeda ,False
Freed U.S. prisoner popped champagne on leaving Iranian air space ,False
"Obama, Erdogan speak by phone, vow cooperation against terrorism: sources ",False
"Two dead in suspected Yemen drone strike, coalition orders ships out ",False
"India must strengthen planned law to protect transgender people, says rights group ",False
Take it easy and look back over the life of Glenn Frey of the Eagles: 1948 - 2016  ,False
Following the footsteps of the suspected ringleader of last November's Paris attacks:  ,False
Jailed journalists in Turkey say arrest aimed at gagging press ,False
Human rights group says scores of Syrian government forces killed fighting Islamic State:  ,False
"Leaders to make joint appeal for peace at special WEF16 session - ""Reuniting Cyprus""  ",False
Iran says it will resist any plan to restrain its oil output:  ,False
Apple's Tim Cook opposes court order to unlock iPhone.,False
Futures rise as oil gains hold steady:  ,False
Obama tells GOP senators: 'Do your job':  ,False
"Bombardier to cut jobs, signs with Air Canada for 75 CSeries jets:  ",False
"U.S. housing starts, building permits fall in January ",False
Apple to FBI: No backdoors -  ,False
Airbus to keep border security unit in defense electronics sale ,False
Soccer radio deals in the U.S. put spotlight on FIFA's bidding process:  ,False
Apple CEO Tim Cook opposes court order to help FBI unlock iPhone:  ,False
Apple CEO opposes court order to help FBI unlock iPhone ,False
Iran signals tough stance in oil producers' talks ,False
"China promises economic stability as G20, parliament loom  ",False
"Apple's Cook: While we believe FBI's intentions are good, it would be wrong for government to force us to build a backdoor into our products",False
Insight - Slumbering Pakistani steel giant shows why state sell-offs are stalled  ,False
Insight - Lost in translation: Wal-Mart stumbles hard in Brazil  ,False
"Asian shares consolidate, oil swings higher  ",False
Apple ordered to aid FBI in unlocking California shooter's phone  ,False
Obama scolds Senate Republicans for Supreme Court threat  ,False
Paulson slashed bullish gold bets before prices rocketed  ,False
 Brazil could waive U.S. dollar to bolster Iran trade - minister ,False
Asia shares take breather as mood calms a little ,False
Slumbering Pakistani steel giant shows why state sell-offs are stalled ,False
Obama says Republican campaign rhetoric troubling to outside world ,False
Contaminated Flint water among most expensive in the U.S.: report ,False
Obama says will nominate someone 'indisputably' qualified for Supreme Court ,False
"Cruz tax plan would slash U.S. revenue, favor wealthy: analysis ",False
Trial of man accused of being 'Grim Sleeper' serial killer set to begin:  ,False
U.S. Coast Guard hearings to probe El Faro sinking in hurricane:  ,False
China warns of 'serious consequences' after D.C. plaza named for pro-democracy dissident:  ,False
Republican presidential candidate Cruz proposes military boost ,False
"Saudis and Russia agree oil output freeze, but Iran still an obstacle:  ",False
Former U.N. chief Boutros Boutros-Ghali dies aged 93:  ,False
Trial of Los Angeles' alleged 'Grim Sleeper' serial killer set to begin ,False
"Merkel warns against border closures, says to fight for EU-Turkey plan:  ",False
Three U.S. citizens who were kidnapped in Baghdad last month have been released: ,False
"U.S., Cuba sign pact to restore scheduled flights: U.S. Dept of Transportation ",False
How is a new U.S. Supreme Court justice chosen? Find out with our factbox:  ,False
"Oil output freeze, who's in?  ",False
"Fed to hike twice in 2016, undeterred by external risks: Reuters poll",False
 Four Americans in Bahrain have been released: lawyer,False
"Anglo American to sell iron ore unit, profits plunge:  ",False
Greece says four of five migrant registration centers ready  ,False
Technology stocks selloff may turn IPO chill into IPO freeze  ,False
"Bank of Japan launches negative rates, already dubbed a failure by markets ",False
China January new yuan loans climb to record high in seasonal surge ,False
Asian shares extend gains as investor fears ease  ,False
Obama starts work to pick Supreme Court justice amid political 'bluster'  ,False
"Sheeran bests Lamar for Grammy song of the year, Rihanna cancels  ",False
"Bieber, Sheeran win first Grammys, Kendrick Lamar leads early winners ",False
Asian shares seen consolidating as investor fears ease ,False
Obama has started work to pick Supreme Court justice: White House ,False
Turkey vows 'harsh reaction' as missiles hit Syria town ,False
Expert asks U.N. to notify Kim Jong Un he may be investigated for crimes against humanity:  ,False
Journalists group confirms four U.S. journalists detained in Bahrain: ,False
Pope courts indigenous Mexicans as Catholic fervor fades ,False
Why the foreclosure crisis has made it hard for Clinton and Sanders to reach Nevada voters:  ,False
At least 23 civilians killed as missiles hit three hospitals and a school in Syrian towns:  ,False
"Vast winter storm targets East Coast, hundreds of flights canceled ",False
Four Americans held in Bahrain as the island marks the anniversary of Arab Spring protests: ,False
Jeb Bush to get a hand from brother George W. in South Carolina ,False
Oil extends rally on prospects OPEC could act to counter low prices:  ,False
Obama urges Russia to stop bombing 'moderate' Syria rebels:  ,False
"Foreclosure crisis snarls Clinton, Sanders' efforts to reach Nevada voters:  ",False
Supreme Court fight gives Democrats fuel to regain Senate control:  ,False
Virgin Atlantic turns flight back to UK after laser incident ,False
Republicans gear up for Supreme Court battle after Scalia's death:  ,False
New York police investigate woman's claim of assault by Eliot Spitzer: source  ,False
ECB in talks with Italy over buying bundles of bad loans  ,False
"Asia shares mostly firm, China sets yuan higher  ",False
"Japan economy shrinks more than expected, highlights lack of policy options  ",False
Israel says its forces shot dead five Palestinian assailants ,False
Record-setting cold chills U.S. Northeast on Valentine's Day ,False
Volkswagen managers were notified about diesel probe in May 2014: sources ,False
Fed's 'dot plot' looks increasingly out of touch on rates ,False
Germany wants to introduce random emissions tests on cars ,False
Reaction to death of Supreme Court Justice Scalia  ,False
Obama says he will nominate Justice Scalia's successor in due time:  ,False
"A look back at Antonin Scalia's words on critics, politics and Roe v. Wade.  ",False
Political leaders and presidential candidates react to news of Scalia's death:  ,False
Showdown between Obama and Republican-controlled Senate looms over Scalia's replacement:  ,False
 President Obama intends to nominate successor for Scalia on Supreme Court,False
"Justice Scalia, conservative icon, dead at 79:  ",False
" Justice Scalia was an ""extraordinary individual and jurist, admired and treasured by his colleagues"": Chief Justice Roberts",False
Justice Scalia has died at 79:  ,False
U.S. Supreme Court Justice Scalia dead: Texas governor ,False
Justice Scalia dead: San Antonio Express-News  ,False
Bryant soaks up warm farewell from frigid outpost ,False
"Dangerous cold grips northeast U.S., could break Valentine's Day records ",False
"More than 5,000 pregnant women in Colombia have Zika virus: government ",False
Trump's profanity may be fodder for rivals at Republican debate ,False
Market turmoil could hold back euro zone inflation: ECB's Coeure ,False
China central bank: speculators should not dominate sentiment  ,False
Twitter says Dorsey continues to forego direct compensation  ,False
"Senate passes 'provocative' China bill, Cruz lifts nominee holds  ",False
 Boeing nears decision to self-fund more F/A-18 fighters  ,False
"Apple to launch new iPhone, iPad in March: 9to5mac ",False
Zika link to birth defects could be proven within weeks: WHO ,False
"After 1,000-year split, pope and Russian patriarch embrace in Cuba:  ",False
Tougher lending standards pose risk to outlook for Fed ,False
Young blacks more open to Bernie Sanders' White House bid ,False
"U.S., UK likely to charge multiple banks in Libor rigging: WSJ ",False
 Immigrants arrested in U.S. raids say were misled on right to counsel ,False
Two teenage girls dead in shooting at Arizona high school: ,False
 Two 15-year old girls dead in shooting at Arizona high school: police,False
Authorities to sweep Oregon wildlife refuge for explosives after armed standoff:  ,False
"House backs tighter North Korea sanctions, sends bill to Obama ",False
"Two people shot at a high school in Glendale, Arizona: ",False
Delayed ceasefire lets Russia keep bombing:  ,False
Legionnaires' outbreak near Flint discussed ahead of public notice: report ,False
Two wounded in shooting at Arizona high school: police ,False
From a river town in Slovenia to the White House?  ,False
U.S. core retail sales rebound solidly in January ,False
Clinton and Sanders go after minority votes -  ,False
Authorities to sweep Oregon wildlife refuge after armed standoff ,False
Brexit - What are the key areas of debate? Here's a rundown:  ,False
FIFA election heats up as rivals slam Infantino World Cup plan  ,False
Asian shares slip as bank fears add to global gloom  ,False
"Crude prices jump nearly 6 percent, but outlook still bleak  ",False
Kremlin critic Navalny files lawsuit citing Reuters investigation against Putin:  ,False
Low U.S. jobless claims underscore labor market strength ,False
What's behind the global stock market selloff? ,False
Drug cartel battle kills 52 in northeastern Mexican prison:  ,False
"LIGO has found gravitational waves. Understanding what that means: 
",False
Standoff at wildlife refuge in Oregon officially over: FBI ,False
Fed's Yellen sticks to her guns as market rout worsens:  ,False
Congress approves permanent Internet access tax ban ,False
 Air Force Major General James Martin has recovered after fainting during Pentagon press briefing. ,False
Judge to State Dept: finish Clinton email release this month ,False
Three of last four occupiers surrender at Oregon wildlife refuge ,False
"LIGO has found gravitational waves - but what are they? 
",False
52 people killed in Mexican prison riot: state governor ,False
U.S. stock indexes plummet as investors are spooked by the health of the global economy:  ,False
U.S. jobless claims fall back to near cycle lows:  ,False
Einstein's gravitational waves detected in scientific milestone ,False
"As market rout continues, Yellen sticks to her guns ",False
NATO launches sea mission against people-smugglers ,False
Donors urge Clinton to sharpen message ahead of debate with Sanders:  ,False
Back to its roots: how Zika may threaten Africa ,False
Kurdish forces said to take air base near Turkish border ,False
" Jobless claims fall to 269,000 for latest week",False
'We're not leaving without our weapons' - the latest from the Oregons tandoff :  ,False
"Justice Dept. sues Ferguson, Missouri, to force police reforms:  ",False
Crowded insurance industry becomes latest casualty of oil slump  ,False
"Twitter's CEO making big product changes, but users not wowed  ",False
FBI moves in on last four occupiers at Oregon wildlife refuge  ,False
FBI moving in on last four occupiers at Oregon wildlife refuge: report ,False
"Robert Kennedy assassin, Sirhan Sirhan, denied parole: official ",False
"U.S. can still hit climate goals despite Supreme Court pause, White House says ",False
Justice Department sues Ferguson over police reforms:  ,False
Yahoo announces first round of layoffs as it trims 15 percent of workforce ,False
"U.S. Justice Department sues Ferguson, Missouri over police reform ",False
Ferguson says wants to negotiate Justice Dept. reforms ,False
Twitter disappoints investors again as user growth stalls:  ,False
" Justice Department will file lawsuit against Ferguson, Missouri to enforce police reform plan",False
Ohio House passes bill to deny funds to Planned Parenthood ,False
Twitter user growth stalls in fourth quarter ,False
"Despite carbon ruling, White House says U.S. can meet climate deal goals ",False
"Artificial intelligence, a designated driver? Read more:  ",False
Major German carmakers recall U.S. vehicles in latest move of long-running safety crisis:  ,False
"Republicans Christie, Fiorina to quit White House bids ",False
 Carly Fiorina ends 2016 White House race - Facebook post ,False
New Jersey Gov. Christie drops 2016 Republican presidential bid: aide ,False
Chris Christie drops 2016 Republican presidential bid: aide.  ,False
 New Jersey Governor Chris Christie ending presidential campaign: Senior aide ,False
'No major alarm signals' - How investors reacted to Yellen:  ,False
 U.S. agrees with Google that a car's driver doesn't have to be human.  ,False
Yellen says the Fed isn't likely to reverse course on rates - despite risks:  ,False
This is the millennial car buying shift - as told by Toyota:  ,False
 More than 60 people killed in suicide bombings in northern Nigeria - officials,False
"In crucial vote, Hillary Clinton fails to rally women to her history-making bid ",False
" Estimated 50,000 people displaced by upsurge in Syria war, mainly in northern areas of Aleppo province: Red Cross",False
Sanders courts U.S. black vote after coasting to New Hampshire win:  ,False
Fed's Yellen says global risks could pose U.S. growth threat:  ,False
A breakfast in Harlem underscores key challenge for White House hopeful Sanders:  ,False
Republican N.J. Governor Christie to end 2016 presidential bid: Fox ,False
 Chris Christie plans to drop out of presidential race: TV networks,False
Wall St. opens higher after Yellen comments:  ,False
Turkey's Erdogan chastises U.S. over support for Syrian Kurds ,False
Fed's Fischer says worried by emergency credit reporting rules:  ,False
 Probe into German train crash is focussing on human error by signals controller - source involved in investigation.,False
Why the WHO may not survive as it is for another decade:  ,False
Fed's Yellen cites global risks but says U.S. should motor through ,False
"Airbag problems cause VW recall of 680,000 brand cars in U.S.:  ",False
Trump serves notice to those who refuse to take his 2016 White House campaign seriously:  ,False
"VW recalls 680,000 brand cars in U.S. over airbag problems ",False
Twitter results need to wow to reassure investors:  ,False
Yellen faces tough sell on Fed rate hikes in Congress:  ,False
Dollar struggles as Yellen eyed for direction:  ,False
European banks face sell-off more savage than 2008:  ,False
"Zika, disease of the poor, may not change abortion in Brazil ",False
Rapidly aging Thailand tells businesses to hire more elderly  ,False
"Oil prices rebound from sharp selloff, more volatility expected  ",False
"Asia stocks drop as banking sector concerns smoulder, yen stands tall  ",False
Trump and Sanders take New Hampshire by storm:  ,False
" In boost to self-driving cars, U.S. tells Google computers can qualify as drivers  ",False
Supreme Court blocks Obama carbon emissions plan  ,False
" Bernie Sanders: ""We have sent a message that will echo from Wall Street to Washington."" ",False
 Hillary Clinton congratulates Bernie Sanders on stage after losing New Hampshire primary. ,False
 We are on the ground with Bernie Sanders and he is about to take the stage for his victory speech. ,False
Obama proposes $4.1 trillion spending plan in final White House budget:  ,False
Ex-drug CEO Shkreli is being sued over his $2 million Wu-Tang Clan album:  ,False
"Daimler is recalling 840,000 vehicles in the U.S. over airbag concerns. Find out more:  ",False
FBI director says investigators unable to unlock San Bernardino killer's phone content:  ,False
"Daimler recalls 840,000 vehicles in U.S. for airbag concerns ",False
More Americans quitting jobs as labor market strengthens ,False
Hawaii's Big Island declares state of emergency over dengue fever infections:  ,False
What do Trump and Sanders have in common? They're both looking for a lift in New Hampshire:  ,False
Hearing on 'Serial' murder case wraps up in Baltimore ,False
 China detects first imported Zika case - Xinhua news agency,False
'Homegrown' terrorist attacks are a top security threat this year: U.S. intelligence chief.  ,False
U.S. intelligence chief warns of 'homegrown' security threat ,False
Martin Shkreli is being sued over his $2 million Wu-Tang Clan album:  ,False
Shkreli is sued over his $2 million Wu-Tang Clan album ,False
Iraqi forces make gains against Islamic State east of Ramadi ,False
Rubio needs strong New Hampshire showing to rebut debate critics ,False
Brazilian studies aim to unravel Zika's link to birth defects ,False
Obama lays out 2017 spending priorities in final White House budget  ,False
Hong Kong riot police fire warning shots in clash with street vendors  ,False
Global stocks dumped for safe havens as bank fears flare  ,False
Now it is Tesla's turn to confront the bears  ,False
U.S. judge again denies Texas request to bar Syrian refugees ,False
"National Security Agency merging offensive, defensive hacking operations ",False
Find out why ISIS is cutting salaries:  ,False
Verizon enlists AOL CEO to explore Yahoo deal: Bloomberg ,False
Trump versus Jeb in New Hampshire on day before crucial primary ,False
"First Ebola, now Zika: Withering criticism for the WHO.  ",False
Wall Street bleeds:  ,False
Groups urge Kerry to work for release of U.S. man 'left behind' after Iran prisoner deal:  ,False
U.S. health official: Widespread Zika vaccine not likely to be available for years.  ,False
North Korea's latest rocket launch may spur buildup of U.S. missile defense systems in Asia:  ,False
Wall St. extends tech-led selloff -  ,False
Woman who accused Bill Clinton of assault to campaign against Hillary:  ,False
Woman who accused Bill Clinton of assault to campaign against Hillary presidential run ,False
"Before New Hampshire primary, Trump campaign shows mellower side ",False
Crude oil rises in holiday-constrained trade  ,False
"CEOs, venture backers lose big as LinkedIn, Tableau shares tumble  ",False
"Beyonce, Bruno Mars heat up Coldplay's Super Bowl halftime show  ",False
"Crude oil slips after Saudi, Venezuela meeting on prices yields little  ",False
Denver lead Carolina 10-0 after first quarter of Super Bowl ,False
"Small stakes, big impact: Obama’s investment in the gun industry.  ",False
 Classic SuperBowl moments through the years.  ,False
Why President Obama’s $30 stake in the gun industry matters.,False
Volkswagen to offer generous compensation for U.S. customers: paper ,False
New breed investors embrace China's white-knuckle ride ,False
"As Big Oil shrinks, boards plot different paths out of crisis  ",False
"More pulled out alive after Taiwan quake, about 120 people still trapped  ",False
"Inarritu wins DGA award for 'The Revenant,' stoking its Oscar hopes ",False
Republican U.S. presidential hopefuls say Zika quarantine may be needed  ,False
"North Korean rocket puts object into space, angers neighbors, U.S.  ",False
Christie and Bush came after Rubio at GOPDebate.  ,False
Twitter users decry reported plan to prioritize tweets  ,False
President Obama is invested in the gun industry – are you?  ,False
Many Americans unwittingly own a piece of the gun industry. Do you?,False
"More than 3,100 pregnant women in Colombia have Zika virus: government ",False
"Why Smith &amp, Wesson shares have more than doubled since Sandy Hook",False
"Taiwan quake kills at least 11, fells apartment block ",False
"Trump, Rubio likely targets in eighth Republican presidential debate ",False
Yogurt maker Chobani rejects PepsiCo's offer for stake in company  ,False
 Pentagon's budget plan funds 404 Lockheed F-35 jets - sources  ,False
" Presidential hopefuls Sanders, Clinton in dead heat - Reuters/Ipsos poll  ",False
"A look at the week around the world, in   ",False
"Twitter suspends over 125,000 accounts for 'promoting terrorist acts' ",False
Thousands flee as Russian-backed offensive threatens to besiege Aleppo:  ,False
What gun-control headlines mean for gun-industry bottom lines ,False
 Our images from the scene of the fatal crane collapse in Manhattan this morning.  ,False
Do you own a piece of the gun industry without knowing it?,False
"Manhattan construction crane collapses, kills one ",False
At least one dead after construction crane collapses in lower Manhattan:  ,False
Special Report: Why Obama and other gun control advocates own stock in firearms makers ,False
"U.S. job growth slows, unemployment rate at eight-year low:  ",False
"Trump holds lead in New Hampshire, rebuked for profanity by Bushes ",False
" One killed, two injured after crane collapse in lower Manhattan. LIVE coverage: ",False
 Construction crane collapses in lower Manhattan: CBS,False
" U.S. economy added 151,000 jobs in January, unemployment at 4.9 percent.",False
Top U.S. economy forecaster holds steely confidence in job market: Reuters poll -  ,False
Sea lion takes a booth at San Diego restaurant on the beach  ,False
Volvo readies for U.S. slowdown as fourth-quarter profit just lags  ,False
BMX icon Dave Mirra dead at 41 in apparent suicide: police ,False
"Viacom names CEO Dauman as chair as Redstone exits, daughter protests ",False
Justice Department considers legal changes to combat domestic anti-government extremists:   ,False
Michigan emails show officials knew of Flint water disease risk ,False
Obama to seek new tax on oil in budget proposal ,False
Bill being drafted after concerns that annual human trafficking report was watered down:   ,False
"Shkreli laughs off questions from lawmakers, calls them 'imbeciles' on Twitter:  ",False
New bill being drafted to reform human trafficking rankings following Reuters investigation:  ,False
 New U.S. bill being drafted to reform human trafficking rankings ,False
Brazil confirms Zika infection from a blood transfusion:  ,False
"Clinton, Sanders take new combative tone into first one-on-one debate ",False
Rubio under attack as New Hampshire primary race heats up ,False
Martin Shkreli insults Congress on Twitter after refusing to testify:  ,False
'Hard to accept that these imbeciles represent the people in our government': Shkreli tweets ,False
Martin Shkreli pleads the Fifth before Congress:  ,False
Ex-drug executive Shkreli invokes Fifth Amendment before Congress ,False
U.S. jobless claims rise more than expected ,False
Billions pledged for Syria as tens of thousands flee bombardments ,False
Top al Qaeda commander killed in Yemen drone strikes: residents ,False
"Airlines giving refunds on tickets to Zika zones, offering to reassign crew:  ",False
"UK PM Cameron's spokesman says: Should Julian Assange leave the Ecuadorian embassy, arrest warrant will be put into effect.",False
 UK PM Cameron's spokesman says UN decision on Julian Assange would not be legally binding.,False
" British Foreign Office: allegation of rape outstanding against Julian Assange, so UK has a legal obligation to extradite him.",False
U.N. panel rules in favour of Wikileaks' Assange:  ,False
Ex-drug executive Shkreli has $40 million trading loss: U.S. -  ,False
Airline battle brews in Gulf as Iran eyes regional hub role  ,False
Oil bears closing of $600 million triple-short fund bet seen adding to tumult  ,False
U.S. lawmakers unlikely to get answers from ex-drug executive Shkreli ,False
"Google search chief Singhal to quit, to be replaced by AI head  ",False
Redstone seen resigning as Viacom chair after stepping down at CBS  ,False
"Dollar pressured as US rate hikes views cool, Fed-speak awaited  ",False
Democratic hopeful Sanders attacks Clinton's 'progressive' credentials ,False
Honda adds 2.2 million vehicles to Takata air bag recall ,False
Pennsylvania judge declines to toss Cosby sex assault case ,False
Pennsylvania officials can prosecute Cosby for sex assault: judge ,False
Sumner Redstone resigns as CBS executive chairman ,False
Google's search business chief Amit Singhal to leave ,False
 Les Moonves is appointed chairman of CBS board after Sumner Redstone resigns,False
"Obama visits mosque, declares attacks on Islam are attacks on all faiths.  ",False
"Republican presidential campaign turns nastier, Paul drops out ",False
Martin Shkreli's E*Trade account takes a $40 million hit:  ,False
Cosby's lawyer says he would have blocked rape deposition without deal:  ,False
Aleppo offensive has uprooted hundred of families and killed three humanitarian aid workers: U.N. ,False
Obama makes his first visit to a U.S. mosque to counter Republican rhetoric about Muslims:  ,False
"Ex-drug exec Shkreli has suffered a $40 million trading loss, says U.S. prosecutor.  ",False
The Making a Murderer effect: U.S. exonerations hit record high as more cases probed.  ,False
Why China's boldest overseas takeover move is more than just one company buying another:  ,False
"""Ted Cruz didn't win Iowa, he stole it"" - Trump calls for another vote after caucuses.  ",False
Trump accuses Cruz of stealing Iowa caucuses through 'fraud' ,False
Family of Oregon occupier shot by law enforcement accuses FBI and police of a cover-up:  ,False
"Now the NFL Rams have gone, St. Louis is still saddled with stadium debt:  ",False
New York inmate given the maximum sentence for daring prison escape last year:  ,False
How Zika mosquitoes’ habits may foil U.S. elimination efforts:  ,False
U.S. government sources say bomb likely caused Somalia plane blast:  ,False
 Investigators believe bomb likely caused explosion on Somalia plane: U.S. government sources. ,False
Republican presidential candidate Rand Paul suspends his 2016 White House campaign:  ,False
Republican Rand Paul suspends 2016 White House campaign ,False
 Republican Presidential candidate Rand Paul suspends campaign for 2016 nomination - CNN,False
"First U.S. Zika virus transmission reported, has been attributed to sex, not mosquito bite:  ",False
GM North America fourth-quarter profit tops estimates ,False
DNA traces found of U.S. Marines killed in helicopter crash off Hawaii  ,False
Chipotle says California probe widens into national investigation  ,False
ChemChina makes $43 billion agreed bid for Switzerland's Syngenta ,False
U.S. exonerations hit record high as more troubled cases probed ,False
"Yahoo to look at job cuts, alongside spin-off  ",False
"Amazon plans to open up to 400 bookstores, says mall operator  ",False
House passes bill again to restrict Obama lifting Iran sanctions  ,False
House fails to knock down Obama veto of anti-Obamacare bill ,False
U.S. January auto sales stronger than expected ,False
Yahoo to explore strategic alternatives alongside spin-off ,False
Yahoo quarterly revenue falls 15 percent ,False
Yahoo to say it is exploring 'strategic alternatives':  $YHOO ,False
Yahoo to say it is exploring 'strategic alternatives' ,False
"First U.S. case of Zika virus in Dallas County, health officials ",False
CDC spokesman said agency did not investigate how Dallas Zika case was transmitted.  ,False
Spin-off or sale? Yahoo's turnaround plan set to dominate its earnings report later today:  ,False
EU seeks to bring U.S. trade talks towards a close by summer: trade commissioner ,False
Zika case in Dallas County acquired through sexual contact - local media,False
" First case reported of Zika virus transmission in the U.S. in Dallas County, Texas - local media ",False
More central bank rate cuts are coming before any hike:  ,False
Delta software outage delays boarding for two dozen flights:  ,False
Ex-drug CEO Shkreli hires celebrities' lawyer for his fraud case:  ,False
Ex-drug executive Shkreli hires lawyer to celebrities for fraud case ,False
"Cruz relishes Iowa caucuses as a  tribute to ""conservative grass roots""",False
"Newly released documents show profit-seeking behind price hikes at Turing, Valeant ",False
Can Hillary Clinton close the deal?,False
"Obama, Republican leaders to seek elusive common ground in White House meeting ",False
"U.S. defense budget focuses on the dramatically shifting security environment, says Carter:  ",False
U.S. defense budget focuses on changing security environment: Carter ,False
Alphabet overtakes Apple in market value - for now ,False
"Catch up with the Iowa caucus results: Cruz bests Trump, Clinton edges out Sanders.  ",False
"FBI joins Flint, Michigan water investigation ",False
 FBI joins Flint water contamination probe.  ,False
Pfizer revenue rises as pneumonia vaccine sales jump ,False
"ISIS pushed back in Iraq, Syria, but a threat in Libya: Kerry ",False
"WHO moves into high gear to combat Zika, microcephaly: expert ",False
"BP reports worst annual loss in at least 20 years, cuts more jobs  ",False
Spin-off or sale? Yahoo turnaround plan in focus as earnings awaited  ,False
Marco Rubio emerges as champion of battered Republican establishment  ,False
Alphabet passes Apple to become most valuable traded U.S. company  ,False
Cruz's Iowa victory could be big blow to Big Corn  ,False
Marco Rubio emerges as champion of battered Republican party  ,False
" With 99% of precincts reporting, the Democratic Iowa caucus is still too close to call  ",False
"Oil falls on China economic woes, rising OPEC supply  ",False
Cruz beats Trump in Iowa Caucus and Clinton still holds slim lead over Sanders. The latest:  ,False
"Video game featuring LeBron James, Kobe Bryant tattoos sparks lawsuit  ",False
 Travel insurer says sales soar on Zika fears  ,False
Bacardi demands U.S. explain giving Havana Club brand to Cuba  ,False
 Donald Trump takes the stage after losing Iowa caucus to Ted Cruz  ,False
"Alphabet profit sends shares up, overtakes Apple in value  ",False
 Sources close to Martin O'Malley reporting that he will suspend his campaign tonight. ,False
 Still neck and neck for Trump and Cruz with 41% of precincts in. Rubio close behind  ,False
Justice Department launches review of San Francisco police ,False
 Pentagon to hike spending request to fund Islamic State fight ,False
"Bernie Sanders dominating conversation on Facebook in final hours before Iowa caucus 
 ",False
Alphabet reports 17.8 percent rise in revenue ,False
"Here's the 2016 election, by the numbers:  ",False
World Health Organization declares Zika a global emergency ,False
U.S. documents detail 2015 Amtrak train crash but offer no cause ,False
" Zika virus outbreak worse than believed, says Brazil's Health Minister.  ",False
 Brazil's Zika virus outbreak worse than believed - minister ,False
U.S. envoy makes first visit to Kurdish-held Syrian north ,False
"Yahoo to cut 15 percent jobs, close several units: WSJ ",False
Two Virginia Tech students appear in court over the murder of a 13-year-old girl:  ,False
Two Virginia students appear in court over murder of 13-year-old girl ,False
"Today, blunt-spoken billionaire Trump puts his campaign to the test:  ",False
Cheap oil won't juice the U.S. economy this time: Reuters poll ,False
Brazil authorizes forced entry to private property to fight Zika ,False
"U.S. consumer spending softens, savings hit three-year high ",False
Today Donald Trump will face his first real test:  ,False
Why not just wipe out mosquitoes to get rid of the Zika virus?  ,False
Trump's unorthodox campaign faces first test in Iowa ,False
Nokia patent sales forecast falls short after Samsung deal  ,False
"Oil prices slip on weak Asian data, fading prospect of output cut  ",False
Toyota to stop Japan production for one week due to steel shortage  ,False
"Yen chilled by sub-zero rates for now, speculation ECB may ease subdues euro  ",False
